comment_id,text,timestamp,source_url,text_raw,text_clean,word_count,english_word_count,has_english_word,is_strict_english,emoji_removed_text,tokens,tokens_no_stopwords,tokens_lemmatized,processed_text,is_relevant,relevance_score,relevance_reason,relevance_terms,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_base_anger,nrc_base_anticipation,nrc_base_fear,nrc_base_trust,nrc_base_sadness,nrc_base_hope,nrc_base_frustration,local_emotion_applied,local_emotion_terms,local_emotion_match_count,local_anger_score,local_fear_score,local_trust_score,local_hope_score,local_sadness_score,local_frustration_score,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,naive_bayes_prediction,logistic_regression_prediction,svm_prediction,analysis_batch_id,analysis_timestamp
1045021707103658,"So where has the 400 Magawattes gone? The truth is Zesco and the government are not willing to be giving power to residential customers, we are grown up people to understand they motive.
We are in the hands of pure Capitalists no hearts for citizens, 
I'm so disappointed on this issue and there was no need to have that press briefing where people were made to clap without knowing what they were clapping for...... 
Boma we are your people and have mercy on us, some of us we can't afford those solars for K34,000, if anything 70 percent of Zambians cannot afford reasonable solars , even those ma Sun king solar people are struggling to buy them.....",2026-06-20T20:41:32.582159+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"So where has the 400 Magawattes gone? The truth is Zesco and the government are not willing to be giving power to residential customers, we are grown up people to understand they motive.
We are in the hands of pure Capitalists no hearts for citizens, 
I'm so disappointed on this issue and there was no need to have that press briefing where people were made to clap without knowing what they were clapping for...... 
Boma we are your people and have mercy on us, some of us we can't afford those solars for K34,000, if anything 70 percent of Zambians cannot afford reasonable solars , even those ma Sun king solar people are struggling to buy them.....",so where has the 400 magawattes gone the truth is zesco and the government are not willing to be giving power to residential customers we are grown up people to understand they motive we are in the hands of pure capitalists no hearts for citizens i m so disappointed on this issue and there was no need to have that press briefing where people were made to clap without knowing what they were clapping for boma we are your people and have mercy on us some of us we can t afford those solars for k34 000 if anything 70 percent of zambians cannot afford reasonable solars even those ma sun king solar people are struggling to buy them,119,,,,so where has the 400 magawattes gone the truth is zesco and the government are not willing to be giving power to residential customers we are grown up people to understand they motive we are in the hands of pure capitalists no hearts for citizens i m so disappointed on this issue and there was no need to have that press briefing where people were made to clap without knowing what they were clapping for boma we are your people and have mercy on us some of us we can t afford those solars for k34 000 if anything 70 percent of zambians cannot afford reasonable solars even those ma sun king solar people are struggling to buy them,"['so', 'where', 'has', 'the', '400', 'magawattes', 'gone', 'the', 'truth', 'is', 'zesco', 'and', 'the', 'government', 'are', 'not', 'willing', 'to', 'be', 'giving', 'power', 'to', 'residential', 'customers', 'we', 'are', 'grown', 'up', 'people', 'to', 'understand', 'they', 'motive', 'we', 'are', 'in', 'the', 'hands', 'of', 'pure', 'capitalists', 'no', 'hearts', 'for', 'citizens', 'i', 'm', 'so', 'disappointed', 'on', 'this', 'issue', 'and', 'there', 'was', 'no', 'need', 'to', 'have', 'that', 'press', 'briefing', 'where', 'people', 'were', 'made', 'to', 'clap', 'without', 'knowing', 'what', 'they', 'were', 'clapping', 'for', 'boma', 'we', 'are', 'your', 'people', 'and', 'have', 'mercy', 'on', 'us', 'some', 'of', 'us', 'we', 'can', 't', 'afford', 'those', 'solars', 'for', 'k34', '000', 'if', 'anything', '70', 'percent', 'of', 'zambians', 'cannot', 'afford', 'reasonable', 'solars', 'even', 'those', 'ma', 'sun', 'king', 'solar', 'people', 'are', 'struggling', 'to', 'buy', 'them']","['400', 'magawattes', 'gone', 'truth', 'zesco', 'government', 'willing', 'giving', 'power', 'residential', 'customers', 'grown', 'people', 'understand', 'motive', 'hands', 'pure', 'capitalists', 'hearts', 'citizens', 'm', 'disappointed', 'issue', 'need', 'press', 'briefing', 'people', 'made', 'clap', 'without', 'knowing', 'clapping', 'boma', 'people', 'mercy', 'us', 'us', 't', 'afford', 'those', 'solars', 'k34', '000', 'anything', '70', 'percent', 'zambians', 'cannot', 'afford', 'reasonable', 'solars', 'even', 'those', 'ma', 'sun', 'king', 'solar', 'people', 'struggling', 'buy']","['400', 'magawattes', 'gone', 'truth', 'zesco', 'government', 'willing', 'giving', 'power', 'residential', 'customers', 'grown', 'people', 'understand', 'motive', 'hands', 'pure', 'capitalists', 'hearts', 'citizens', 'm', 'disappointed', 'issue', 'need', 'press', 'briefing', 'people', 'made', 'clap', 'without', 'knowing', 'clapping', 'boma', 'people', 'mercy', 'us', 'us', 't', 'afford', 'those', 'solars', 'k34', '000', 'anything', '70', 'percent', 'zambians', 'cannot', 'afford', 'reasonable', 'solars', 'even', 'those', 'ma', 'sun', 'king', 'solar', 'people', 'struggling', 'buy']",400 magawattes gone truth zesco government willing giving power residential customers grown people understand motive hands pure capitalists hearts citizens m disappointed issue need press briefing people made clap without knowing clapping boma people mercy us us t afford those solars k34 000 anything 70 percent zambians cannot afford reasonable solars even those ma sun king solar people struggling buy,True,10,matched_energy_and_context_terms,"gone,power,solar,zesco",False,0.0772,positive,0.0772,0.109,0.802,0.089,positive,0.0772,positive,False,0.0,,60,12,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.05,0.016666666666666666,0.03333333333333333,0.016666666666666666,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.05,0.016666666666666666,0.03333333333333333,0.016666666666666666,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
518066994189067,People need electricity ⚡️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all Zesco minister this is too much,2026-06-20T20:41:32.582183+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,People need electricity ⚡️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all Zesco minister this is too much,people need electricity ⚡️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all zesco minister this is too much,64,,,,people need electricity ️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all zesco minister this is too much,"['people', 'need', 'electricity', 'in', 'day', 'not', 'sleeping', 'time', 'you', 'can', 'make', 'time', 'table', 'where', 'by', 'you', 'give', 'us', 'electricity', 'from', '7', 'to', '23', 'then', 'you', 'turn', 'off', 'what', 's', 'difficult', 'is', 'that', 'sure', 'how', 'can', 'you', 'bring', 'electricity', 'around', '24', 'when', 'people', 'are', 'sleeping', 'that', 's', 'be', 'crazy', 'if', 'l', 'was', 'a', 'president', 'l', 'would', 'have', 'failed', 'all', 'zesco', 'minister', 'this', 'is', 'too', 'much']","['people', 'need', 'electricity', 'day', 'sleeping', 'time', 'make', 'time', 'table', 'give', 'us', 'electricity', '7', '23', 'turn', 'off', 's', 'difficult', 'sure', 'how', 'bring', 'electricity', 'around', '24', 'people', 'sleeping', 's', 'crazy', 'l', 'president', 'l', 'would', 'failed', 'zesco', 'minister', 'too', 'much']","['people', 'need', 'electricity', 'day', 'sleeping', 'time', 'make', 'time', 'table', 'give', 'us', 'electricity', '7', '23', 'turn', 'off', 's', 'difficult', 'sure', 'how', 'bring', 'electricity', 'around', '24', 'people', 'sleeping', 's', 'crazy', 'l', 'president', 'l', 'would', 'failed', 'zesco', 'minister', 'too', 'much']",people need electricity day sleeping time make time table give us electricity 7 23 turn off s difficult sure how bring electricity around 24 people sleeping s crazy l president l would failed zesco minister too much,True,7,matched_energy_and_context_terms,"electricity,off,zesco",False,-0.7096,negative,-0.7096,0.06,0.727,0.213,negative,-0.7096,negative,False,0.0,,37,8,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,negative,negative,negative,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
1056556399810818,"Zesco Limited Also re-share the schedule which shows which area is in which group. You honestly don't expect us to memorize something that didn't work. With the Maamba collieries back on the grid and power imports being made, it would have made sense if we had at least upto 6 hours of power per day. Even if the 6 hours is rationed in 2 x 3 hours per day.",2026-06-20T20:41:32.582198+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"Zesco Limited Also re-share the schedule which shows which area is in which group. You honestly don't expect us to memorize something that didn't work. With the Maamba collieries back on the grid and power imports being made, it would have made sense if we had at least upto 6 hours of power per day. Even if the 6 hours is rationed in 2 x 3 hours per day.",zesco limited also re share the schedule which shows which area is in which group you honestly don t expect us to memorize something that didn t work with the maamba collieries back on the grid and power imports being made it would have made sense if we had at least upto 6 hours of power per day even if the 6 hours is rationed in 2 x 3 hours per day,72,,,,zesco limited also re share the schedule which shows which area is in which group you honestly don t expect us to memorize something that didn t work with the maamba collieries back on the grid and power imports being made it would have made sense if we had at least upto 6 hours of power per day even if the 6 hours is rationed in 2 x 3 hours per day,"['zesco', 'limited', 'also', 're', 'share', 'the', 'schedule', 'which', 'shows', 'which', 'area', 'is', 'in', 'which', 'group', 'you', 'honestly', 'don', 't', 'expect', 'us', 'to', 'memorize', 'something', 'that', 'didn', 't', 'work', 'with', 'the', 'maamba', 'collieries', 'back', 'on', 'the', 'grid', 'and', 'power', 'imports', 'being', 'made', 'it', 'would', 'have', 'made', 'sense', 'if', 'we', 'had', 'at', 'least', 'upto', '6', 'hours', 'of', 'power', 'per', 'day', 'even', 'if', 'the', '6', 'hours', 'is', 'rationed', 'in', '2', 'x', '3', 'hours', 'per', 'day']","['zesco', 'limited', 'also', 're', 'share', 'schedule', 'shows', 'area', 'group', 'honestly', 'don', 't', 'expect', 'us', 'memorize', 'something', 'didn', 't', 'work', 'maamba', 'collieries', 'back', 'grid', 'power', 'imports', 'being', 'made', 'would', 'made', 'sense', 'least', 'upto', '6', 'hours', 'power', 'per', 'day', 'even', '6', 'hours', 'rationed', '2', 'x', '3', 'hours', 'per', 'day']","['zesco', 'limited', 'also', 're', 'share', 'schedule', 'shows', 'area', 'group', 'honestly', 'don', 't', 'expect', 'us', 'memorize', 'something', 'didn', 't', 'work', 'maamba', 'collieries', 'back', 'grid', 'power', 'imports', 'being', 'made', 'would', 'made', 'sense', 'least', 'upto', '6', 'hours', 'power', 'per', 'day', 'even', '6', 'hours', 'rationed', '2', 'x', '3', 'hours', 'per', 'day']",zesco limited also re share schedule shows area group honestly don t expect us memorize something didn t work maamba collieries back grid power imports being made would made sense least upto 6 hours power per day even 6 hours rationed 2 x 3 hours per day,True,12,matched_energy_and_context_terms,"grid,group,hours,power,schedule,zesco",True,0.5106,positive,0.5106,0.118,0.839,0.043,negative,0.5106,negative,False,0.0,,47,5,0.02127659574468085,0.0425531914893617,0.0,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.02127659574468085,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.02127659574468085,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
1462887677749584,At least we had power from 10 -14hrs and my battery was full for the first time in many months lol,2026-06-20T20:41:32.582203+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,At least we had power from 10 -14hrs and my battery was full for the first time in many months lol,at least we had power from 10 14hrs and my battery was full for the first time in many months lol,21,,,,at least we had power from 10 14hrs and my battery was full for the first time in many months lol,"['at', 'least', 'we', 'had', 'power', 'from', '10', '14hrs', 'and', 'my', 'battery', 'was', 'full', 'for', 'the', 'first', 'time', 'in', 'many', 'months', 'lol']","['least', 'power', '10', '14hrs', 'battery', 'full', 'first', 'time', 'many', 'months', 'lol']","['least', 'power', '10', '14hrs', 'battery', 'full', 'first', 'time', 'many', 'months', 'lol']",least power 10 14hrs battery full first time many months lol,True,3,matched_energy_terms,power,True,0.4215,positive,0.4215,0.219,0.781,0.0,negative,0.4215,negative,False,0.0,,11,3,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
823574169989210,These guys promised 17 hours of load shedding in September and they failed to deliver and we thought they would give even 6 hours of power to residential areas in October they have failed the short term plan for zesco now is to wait for the rains ☔let's just pray the rains start early and they should last long and they should be heavy,2026-06-20T20:41:32.582205+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,These guys promised 17 hours of load shedding in September and they failed to deliver and we thought they would give even 6 hours of power to residential areas in October they have failed the short term plan for zesco now is to wait for the rains ☔let's just pray the rains start early and they should last long and they should be heavy,these guys promised 17 hours of load shedding in september and they failed to deliver and we thought they would give even 6 hours of power to residential areas in october they have failed the short term plan for zesco now is to wait for the rains ☔let s just pray the rains start early and they should last long and they should be heavy,65,,,,these guys promised 17 hours of load shedding in september and they failed to deliver and we thought they would give even 6 hours of power to residential areas in october they have failed the short term plan for zesco now is to wait for the rains let s just pray the rains start early and they should last long and they should be heavy,"['these', 'guys', 'promised', '17', 'hours', 'of', 'load', 'shedding', 'in', 'september', 'and', 'they', 'failed', 'to', 'deliver', 'and', 'we', 'thought', 'they', 'would', 'give', 'even', '6', 'hours', 'of', 'power', 'to', 'residential', 'areas', 'in', 'october', 'they', 'have', 'failed', 'the', 'short', 'term', 'plan', 'for', 'zesco', 'now', 'is', 'to', 'wait', 'for', 'the', 'rains', 'let', 's', 'just', 'pray', 'the', 'rains', 'start', 'early', 'and', 'they', 'should', 'last', 'long', 'and', 'they', 'should', 'be', 'heavy']","['guys', 'promised', '17', 'hours', 'load', 'shedding', 'september', 'failed', 'deliver', 'thought', 'would', 'give', 'even', '6', 'hours', 'power', 'residential', 'areas', 'october', 'failed', 'short', 'term', 'plan', 'zesco', 'now', 'wait', 'rains', 'let', 's', 'just', 'pray', 'rains', 'start', 'early', 'should', 'last', 'long', 'should', 'heavy']","['guys', 'promised', '17', 'hours', 'load', 'shedding', 'september', 'failed', 'deliver', 'thought', 'would', 'give', 'even', '6', 'hours', 'power', 'residential', 'areas', 'october', 'failed', 'short', 'term', 'plan', 'zesco', 'now', 'wait', 'rains', 'let', 's', 'just', 'pray', 'rains', 'start', 'early', 'should', 'last', 'long', 'should', 'heavy']",guys promised 17 hours load shedding september failed deliver thought would give even 6 hours power residential areas october failed short term plan zesco now wait rains let s just pray rains start early should last long should heavy,True,13,matched_energy_and_context_terms,"hours,load shedding,october,power,promised,zesco",True,-0.4215,negative,-0.4215,0.108,0.743,0.149,negative,-0.4215,negative,False,0.0,,39,6,0.0,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.0,0.15384615384615385,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.0,0.15384615384615385,0.0,negative,negative,negative,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
502478876083855,"The only power we have in Zambia is the ""POWER OF GOD"" any other powers are fake",2026-06-20T20:41:32.582209+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"The only power we have in Zambia is the ""POWER OF GOD"" any other powers are fake",the only power we have in zambia is the power of god any other powers are fake,17,,,,the only power we have in zambia is the power of god any other powers are fake,"['the', 'only', 'power', 'we', 'have', 'in', 'zambia', 'is', 'the', 'power', 'of', 'god', 'any', 'other', 'powers', 'are', 'fake']","['only', 'power', 'zambia', 'power', 'god', 'other', 'powers', 'fake']","['only', 'power', 'zambia', 'power', 'god', 'other', 'powers', 'fake']",only power zambia power god other powers fake,True,3,matched_energy_terms,power,False,-0.25,negative,-0.25,0.188,0.536,0.277,negative,-0.25,negative,False,0.0,,8,2,0.0,0.125,0.125,0.125,0.0,0.125,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,negative,negative,negative,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
1045021707103658,"Siven Rowland Bwembya totally agree
They are punishing the defenceless citizens while shacking up to rich kids who can afford solar and other industries who can import of make alternative power solutions",2026-06-20T20:41:32.582222+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"Siven Rowland Bwembya totally agree
They are punishing the defenceless citizens while shacking up to rich kids who can afford solar and other industries who can import of make alternative power solutions",siven rowland bwembya totally agree they are punishing the defenceless citizens while shacking up to rich kids who can afford solar and other industries who can import of make alternative power solutions,32,,,,siven rowland bwembya totally agree they are punishing the defenceless citizens while shacking up to rich kids who can afford solar and other industries who can import of make alternative power solutions,"['siven', 'rowland', 'bwembya', 'totally', 'agree', 'they', 'are', 'punishing', 'the', 'defenceless', 'citizens', 'while', 'shacking', 'up', 'to', 'rich', 'kids', 'who', 'can', 'afford', 'solar', 'and', 'other', 'industries', 'who', 'can', 'import', 'of', 'make', 'alternative', 'power', 'solutions']","['siven', 'rowland', 'bwembya', 'totally', 'agree', 'punishing', 'defenceless', 'citizens', 'while', 'shacking', 'rich', 'kids', 'afford', 'solar', 'other', 'industries', 'import', 'make', 'alternative', 'power', 'solutions']","['siven', 'rowland', 'bwembya', 'totally', 'agree', 'punishing', 'defenceless', 'citizens', 'while', 'shacking', 'rich', 'kids', 'afford', 'solar', 'other', 'industries', 'import', 'make', 'alternative', 'power', 'solutions']",siven rowland bwembya totally agree punishing defenceless citizens while shacking rich kids afford solar other industries import make alternative power solutions,True,6,matched_energy_terms,"power,solar",False,0.4964,positive,0.4964,0.279,0.587,0.134,positive,0.4964,positive,False,0.0,,21,3,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
1045021707103658,"Mendral Chitongo Arsenal  Thats a plan comment without ulupato as you said, We expect more and better from our government because we are the government.. Think of those who has businesses which depends on electricity, welders, saloons, fresh products, car wash and others...",2026-06-20T20:41:32.582240+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"Mendral Chitongo Arsenal  Thats a plan comment without ulupato as you said, We expect more and better from our government because we are the government.. Think of those who has businesses which depends on electricity, welders, saloons, fresh products, car wash and others...",mendral chitongo arsenal thats a plan comment without ulupato as you said we expect more and better from our government because we are the government think of those who has businesses which depends on electricity welders saloons fresh products car wash and others,43,,,,mendral chitongo arsenal thats a plan comment without ulupato as you said we expect more and better from our government because we are the government think of those who has businesses which depends on electricity welders saloons fresh products car wash and others,"['mendral', 'chitongo', 'arsenal', 'thats', 'a', 'plan', 'comment', 'without', 'ulupato', 'as', 'you', 'said', 'we', 'expect', 'more', 'and', 'better', 'from', 'our', 'government', 'because', 'we', 'are', 'the', 'government', 'think', 'of', 'those', 'who', 'has', 'businesses', 'which', 'depends', 'on', 'electricity', 'welders', 'saloons', 'fresh', 'products', 'car', 'wash', 'and', 'others']","['mendral', 'chitongo', 'arsenal', 'thats', 'plan', 'comment', 'without', 'ulupato', 'said', 'expect', 'better', 'government', 'because', 'government', 'think', 'those', 'businesses', 'depends', 'electricity', 'welders', 'saloons', 'fresh', 'products', 'car', 'wash', 'others']","['mendral', 'chitongo', 'arsenal', 'thats', 'plan', 'comment', 'without', 'ulupato', 'said', 'expect', 'better', 'government', 'because', 'government', 'think', 'those', 'businesses', 'depends', 'electricity', 'welders', 'saloons', 'fresh', 'products', 'car', 'wash', 'others']",mendral chitongo arsenal thats plan comment without ulupato said expect better government because government think those businesses depends electricity welders saloons fresh products car wash others,True,4,matched_energy_terms,"electricity,said",False,0.6369,positive,0.6369,0.178,0.822,0.0,positive,0.6369,positive,False,0.0,,26,5,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.07692307692307693,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.07692307692307693,0.0,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
502478876083855,"Vasilis Marosoulis

all things are possible to those who believe. 
     Have you even felt the POWER OF GOD ?",2026-06-20T20:41:32.582260+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"Vasilis Marosoulis

all things are possible to those who believe. 
     Have you even felt the POWER OF GOD ?",vasilis marosoulis all things are possible to those who believe have you even felt the power of god,18,,,,vasilis marosoulis all things are possible to those who believe have you even felt the power of god,"['vasilis', 'marosoulis', 'all', 'things', 'are', 'possible', 'to', 'those', 'who', 'believe', 'have', 'you', 'even', 'felt', 'the', 'power', 'of', 'god']","['vasilis', 'marosoulis', 'things', 'possible', 'those', 'believe', 'even', 'felt', 'power', 'god']","['vasilis', 'marosoulis', 'things', 'possible', 'those', 'believe', 'even', 'felt', 'power', 'god']",vasilis marosoulis things possible those believe even felt power god,True,3,matched_energy_terms,power,False,0.2732,positive,0.2732,0.189,0.811,0.0,positive,0.2732,positive,False,0.0,,10,1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
502478876083855,"Moses Miracle Snr ..just look around u in the world where all ppl r suffering from wars,hunger,drought,innocent KIDS DIE of hunger,diseases and so many other reasons and when u see this power,let me know..have a good night..I wont continue a conversation with no end..thank you",2026-06-20T20:41:32.582262+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"Moses Miracle Snr ..just look around u in the world where all ppl r suffering from wars,hunger,drought,innocent KIDS DIE of hunger,diseases and so many other reasons and when u see this power,let me know..have a good night..I wont continue a conversation with no end..thank you",moses miracle snr just look around u in the world where all ppl r suffering from wars hunger drought innocent kids die of hunger diseases and so many other reasons and when u see this power let me know have a good night i wont continue a conversation with no end thank you,53,,,,moses miracle snr just look around u in the world where all ppl r suffering from wars hunger drought innocent kids die of hunger diseases and so many other reasons and when u see this power let me know have a good night i wont continue a conversation with no end thank you,"['moses', 'miracle', 'snr', 'just', 'look', 'around', 'u', 'in', 'the', 'world', 'where', 'all', 'ppl', 'r', 'suffering', 'from', 'wars', 'hunger', 'drought', 'innocent', 'kids', 'die', 'of', 'hunger', 'diseases', 'and', 'so', 'many', 'other', 'reasons', 'and', 'when', 'u', 'see', 'this', 'power', 'let', 'me', 'know', 'have', 'a', 'good', 'night', 'i', 'wont', 'continue', 'a', 'conversation', 'with', 'no', 'end', 'thank', 'you']","['moses', 'miracle', 'snr', 'just', 'look', 'around', 'u', 'world', 'ppl', 'r', 'suffering', 'wars', 'hunger', 'drought', 'innocent', 'kids', 'die', 'hunger', 'diseases', 'many', 'other', 'reasons', 'u', 'see', 'power', 'let', 'know', 'good', 'night', 'wont', 'continue', 'conversation', 'end', 'thank']","['moses', 'miracle', 'snr', 'just', 'look', 'around', 'u', 'world', 'ppl', 'r', 'suffering', 'wars', 'hunger', 'drought', 'innocent', 'kids', 'die', 'hunger', 'diseases', 'many', 'other', 'reasons', 'u', 'see', 'power', 'let', 'know', 'good', 'night', 'wont', 'continue', 'conversation', 'end', 'thank']",moses miracle snr just look around u world ppl r suffering wars hunger drought innocent kids die hunger diseases many other reasons u see power let know good night wont continue conversation end thank,True,3,matched_energy_terms,power,False,-0.4588,negative,-0.4588,0.241,0.456,0.303,negative,-0.4588,negative,False,0.0,,34,8,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.029411764705882353,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.029411764705882353,positive,positive,negative,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
