comment_id,processed_text
1969815846775559,guyz needs fired bring people board open minded zealous find solutions people capable find solutions need avoid same situation next year
832086569082021,today 1st want see something nd proven wrong cos know s easier said than done beans
561852836192549,indeed tables turn key life lesson drawn situation anyway even saying today 1 october expect 3 hrs load shading articulated minister last month
813050617570452,congrat loadshedind completing finish yesterday afternoon even now still power children isreal could said god saved us
412250048574132,today 1st october yaya kuno director sir smeared us butter
1073389894142647,president lies how guys expect lie
2827202157439681,just reduce load shedding
3042702465872753,kuno ku mansa noticed kuti s october let s hope maintain stability
1261000141932510,address critical questions ba zesco limited 1 infrastructure upgrades need accomplish bidirectional supply 2 special meters required implementation 2 yes procurement manufacturing same started 2 b expect market 2 c price
1073389894142647,mwewa gift know freedom don t closs line
1073389894142647,mrgarry zambia get
412250048574132,silvia flaviour kanyanta ifwe takuli
412250048574132,mwamba konsolo njelesani honest aba bantu
2827202157439681,king sido last dictator iwe just sign
524506786963375,uhmmmm net metering futi let s talk promise first october
1076544780741227,goodmorning today first
523683313778542,ba zesco limited lelo ni pa 1st october time expected stable power
1594442388149478,emukwai banjeleleko typical bemba tone bushe kanshi excess power fed grid tekushitisha nangu ukukupela akanyapuku energy bills those credits settle generating own power olo s settle other people give cash
731207595845957,iwe admini how come post stuff know expectations power also wise communicate anything until update
1083479376500628,today 1 october country still experiencing loadsheding
1042984403955740,october 2025 october 2024 clarification pliz diya zesco
8567251433357034,todays first please waiting electricity
1276937660351733,told director power stable starting 1st october two days now don t power
3872353856318219,mwila twangasha least normalized today kind nonsense telling us elo never
422348020498351,naka kuchita stabilise vintu kwalakwa cha sipa 1 lelo
850448113530235,want schedule noti
562976119490416,kikikikiki agony wen u waiting zesco restore power promised pa wanu educating us net metering needs human shock obsorber withstand mechanical stress strain
1585824725364023,positive results promised things looking don t ama panel fyaku mushi ifyoo
1269584484485241,lelo nipa wanu chilibwa problem muli naboza bonse uko ku side
876487240776944,post clearly indicate things yet stable date fix issue hand
1646550196207032,lelo ni pa 1st october tiyeni tulande pali promise iyi story mukamba mweka
1674547056660858,libala south hasn t power since sunday imwe ba mbuli
509688665139568,kapiri power 05hrs u stick same schedule expect see power 21hrs kindly update us
2573420396189664,better stop sending statement facebook coz interested such things us
1646550196207032,joseph kapambwe jnr ala kutiwapapa nabalaba nako
932445842026434,excess power fed into grid during loadshedding
571034538582324,lelo nipa 1 already 24hrs without power
2520746544780980,net metering futi na lelo nipa 1 think zesco limited must competitor mwee mwatikola papaka enough enough fake unfulfilled promises
2738688156304007,actually brilliant glad zesco finally caught system s how most european countries those laughing needs exposure proper education
1120646499625992,tell us going s first october per promise
8338747846207300,hold lelo ni pa 1st s story pantu useless things re quick update us
1201392767782115,ishi shena nimbwa awe mulibwa imwe mwefipuba imwe muletwangasha ati pa 1 october ninshi amaliti yaba stable instead posting ifyo abantu balefwaya ukumfwa start posting ati net metering company ful dogs tails kwati fipuba nga nicho chi managing director chenu last week chilekwata nama seminar kwati fyamano chilechita chileslan ga noku slan ga nechisungu chaku swatila rabid dogs
512424555043487,r interested pliz give us schedule s 1st october lelo
2545808025751656,ma bwana nanga pawa stability kuli imwe mean said pa 1st october malaiti lelo ndiye peyayenda elo fast
936268835214047,doing phase three annual maintenance ku mamba starting lelo
1167439817688661,lelo nipa 1 imwe ba kariba dam
2790708381106235,s first october today yet power only came like 30 minutes kabwata site service last night
1077288923765680,u said 1 october s happening still power since sunday
521654363945432,s new schedule
353641967739469,1st october net metering want hear right now
1256885915323255,saw post iwas very happy thinking s new schedule since promised 1 october interested
1781796899224303,imwe said pa 1 te tiyeni give us kaili
363593323497555,mean 1 october 2024 year
3776966142524873,lelo ni pa 1 manje bakamba chani futi
521765260803010,give us money cash units
3776966142524873,kanyuka benjamin iwe nipase ndalama zanga
457455043313164,still talking net metering pa 1st october
456754636736710,today 1st october don t power mulungushi university
1075077654215790,dumbest institution zambia right now want citizens give govt expensive solar power power entire power utility company failed provide people use brains nicely
8441020179344485,thought 1st october far
1051169236545872,ba zesco mulibafufi saana imwe today 1st how come power 1 hr 30 minutes
1748496755688371,bartar system kwena just start giving money encourage many
927068532778482,s 1st october today power only come hour group e
936973861600142,still waiting new schedule kindly update us
437924385477912,nothing follow today s 1st october bamakaka imwe
838013541725501,imwe tinvela ati october vichinja futi mwayamba ku poster ma solar ndiye chani mwanje
887207466696116,agreement ati bwanji should buy relish
499284339694859,give us updates power today s 1st october kutumpa uku
1045319783999017,want announcement ati power stopped going
901202714847821,ba zesco forget today first week october
1060427922191525,zesco limited people interested hear net metering power stability promised laboured explain today 1st october still black outs need consistent statements
1212320566709406,waiting press briefing katwishi maybe ni update lelo niseputemba 1nu
1943142506191343,told 01 october 2024 power come s normal function tell us minister energy meant otherwise uko kutwangasha
1044035077453110,tired stories irritate us kind post thought today s 1st october
428711543157509,1st october 1st october ivo vama 1 2 3 make sure promised ba zesco
1190504552175436,today 1 october give us reasonable updates
522437007099349,electricity chelstone extension 3 days now yet people group receiving
2955989011226579,s 1st october yaliko malaiti kwanu guys
551518730868936,nga ifi lelo nipa imwe
428268609869139,ba zesco asking power ku kamwala south drink cold water
531528582802053,don t need know net metering coz today load shedding thing past thank zesco limited
1789346824805825,just give us money excess power supply akaso imwe sure
433286195995598,power since yesterday elo nishi s 1st october kuti walila
424091323650696,ify lelo ni pa 1 october just misleading nation
932327372058526,net metering vaupuba just restore power atase
904776834841201,still september aini
1072248834287133,imwe lelo nipa wanu power
516808784438740,01 10 24 how come mindolo police camp kitwe power 24 7
1066248175115849,believed lies power coming 1st october zesco politicians both lying continued lying just avoid buying first month units see
2164323483968986,today 1 october still stability promised ck mable s village
558304969953346,net metering t never better leave everything kaili yandi solar free sunlight
2729295837245226,talking signing iwe us want power ivo
1253617688994665,honorable nipa first october lelo mwachita shani
583637210656528,alo ma workers ba bashi promise lelo nipa 1 weh
531724349507465,should come office calendars today 1
944683267676775,tell us something want hear noses
1573916223485199,don t want ma metering yanu ayo lelo nipa wanu ala
1483851318962910,1 october getting water make kariba dam full
504731289021709,today s 1st october maybe still sleeping
1246723476333540,zesco limited today 1 october power area since yesterday
504392969145135,today 1st october counting hours tag minister
1452000772140115,ba zesco said 1st october didn t specify year lol tekanyeni
403212272830364,lelo s october waiting rubbish
1048478440104816,s month now power coming midnight mitec solwezi aren t rotating also power during day
1453290252004950,awe lelo ni pa 1 just promised
9106502839378476,stability promised us knew
523673053604838,tali lelo nipa update want
1251003042919019,power 24 7 need sell extra grid
3907429466155481,nipa 1 lelo weh
847368884258959,u thought 1st october far
1214282973156766,zesco just apply cdf
1469553703616764,imwe na bashi promise same whatsapp group
2722259621287522,want hear feedback ba zesco limitedd today first october net meeting
1067016445144046,company ever reliable
3812597232319896,ar u telling pipo wat u don t solution u ar confused nation kumo nabakateka loadsheding mmm
