comment_id,processed_text
579738547916602,using old prepaid how check
1128170745478914,how expect people update meter numbers without power most time darkening nation economic growth even courage disconnect citizens barely utilizing power rarely access indeed enemy progress turnishing efforts government puting empower citizens disconnect us shall complain through energy regulatory board
581910654194613,decide tell customers over weekend short notice extended hours how people verify status meters
3466438970319411,think re totally failing people kalingalinga 8 days now people power transformer capacitor burnt team team came check nothing done power comes only comes selected houses re telling us update prepaid joke
478868854645444,ifwe kuno s just showing plc con kaya problem
1802524433906405,how check power nightmare comes midnight
1998224180681414,thedrina zee vlahakis kumwenda sis thoughts exactly expect us come house meter outside night check very stupid
1636472860633097,chanda harriet how benefit us updated updated give us power 24 7 jokers
1106402974283188,how without power kindly help us
1260522001936827,kuno power comes 23 n goes 04 time update update without power
942319534430038,screw how supposed those updates without power isn t way zesco updates automatically because don t see how people going pull off given deadline
1257524862250122,1 power comes people sleeping 2 think everyone social media get info 3 done ensure zambians information other than facebook page lot people even watching tv because power throughout day night people already frustrated having adequate power want frustrate us disconnecting meters whatever people upto kaya
1076151193988869,went how update power
913826857366209,how check don t power serious even put deadline give us power upto 24
910267914083968,poor way operating area power just comes night sleeping time updates
8613545648714263,cable stolen s week now how update meter please zesco
1106402974283188,veronica banda legends wait extension deadline
1257524862250122,mirriam singh switch off care haven t power 13days sure how should update meter s off
816837920467043,zesco limited meters don t ma how update
963209262309928,mmmmmh consumer access internet
2070074933423687,how think people small phones know same upgrade please order
1546678479322668,mean ensure uninterrupted power supply
1299485121402214,how announce day before deadline brains
1074584167487830,how update without electricity don t understand
1550477338905911,how done power sure
2206170783118435,how check meter power
963209262309928,moira chikombola imagine ai only saw 2 days ago power coming awkward times sure how get done today
1307712497246378,happens us dnt smart phones n haven t seen message n top power access tv listen radio n put deadline tomorrow
1627443644860485,those fb should now how access information
1116756016627970,work even don t power
548584151289469,zesco limited meter work without power otherwise s never power supply
1074403790843828,zesco limited called countless times report service cable almost ground don t respond
1550477338905911,patricia kantumoya makukula people finish energy want us wake 01 even anyway
586968070681059,everyone online read also loadshedding extended period time people given reasonable notice like
856102363268876,zesco limited re serious company aside people having power exercise people business traveled different places country houses locked how supposed deal deadline tomorrow should come back update meter travel back continue businesses put month notice iyo 24hrs live same house same programs just because always go back house doesn t mean everyone just because leave people home doesn t mean everyone mwabako na logical s even load shedding keeps worsening
921326036600249,good news u promised us today 23rd moreover power advice updated without power
464588649563951,malaiti 24 hrs 03 how u even strength go press meter box aha serious
431150710039796,now us black how going even though prepaid off mean even don t power still press digits prepaid
570995898872291,zesco limited how haven t received 4 hours power today
913471983769764,zesco limited key change tokens mean ensure uninterrupted power supply isn t load shedding interrupting power supply need information update should update anything
1083869546555307,decision makers including pr corporate affairs department should mental checkups instead giving formula how people update without power hallucinating notices deadlines fundraising venture put deadline minimum amount put update amount t people just updated without buying electricity just need ka minimum something
1217856575972373,how update meters s power alternatives
1198378554560973,exam give during less than 24hrs think s everyone see within 24hrs
880379824216906,don t update update new high tarrifs besides how update useless meter power
1947229325798355,m sure whether laugh cry kind irresponsibility zesco surely failed project customer service team highly irrelevant
1293999082039855,updating work even household doesn t power need power update done minimal time sensitization statement wish should given information earliest monday week
1775418393314477,nadi n polela exactly t remember last time thing
1594589981168933,now how going check without power show us another way
1144315603777218,haven t electricity 3 days straight how meter updated
3995061740769962,zesco limited how update electricity
467048809284648,kind smoke guys zesco limited smoke htf expect people us only seeing stupid message just now mulebako na seriousness job take people s silence granted sure just pathetic entire network
1542363739729921,wants us upgrade know very well us see electricity s miracle give us power whole wish cause don t expect us wake midnight s only time see electricity
496969586056923,work even s malaiti
952058353483448,way checking without power don t now s unlikely ll 24th ubupuba ubutabupwa
1108754516783627,how check power supply submit
1542363739729921,gladys getrude kabaso imagine want us wake 02 00hrs called update
1542363739729921,dear dream
3817640505157682,zesco limitedif s company just likes test patience calmness people zambia s people increasing tariffs promising 7 hours supply just going back word power over 48 hours salama park chelston green area zesco limited tired being given useless complaint numbers say resolved power hasn t restored s fault send people come fix issue salama park under chelston green tired
884425186806485,meter off connect battery make update
583394940850912,zesco limited 1 yesterday asked question concerning us buy using mobile money didn t answer dont token vendors kwatu s buy usung mobile money 2 give us deadline know very well zesco limited don t follow schedule just extend deadline because everyone make always want us understand faults whatnot s also turn understand us
1069715211517359,zesco limited power disruption power power country don t even remember last time saw heard power charged phone even ironed clothes due respect fishimyeni ngamulefwaya
962511389037694,serious outdated prepaids yours don t button
925697462310474,arthur mwakanandi actually don t meter update doesn t don t see how work
1012280840655231,total madness how expect people update don t power supply ai
909596051135756,given defending zesco now agree jokers
1217100462683573,pend upgrading initiative until supply normalized how input those details metres asking going days power supply find power switch metres end today
1135886531575155,ifwe each time power restored prepaid shows power power output calling zesco 1 week now help whatsoever
1357394061953182,now
2938486026317644,seems like disconnected kuno didn t know anything don t follow page didn t receive other communication
1311207946549485,sure only targeted customers following facebook
3817640505157682,zesco limitedzesco limited restore power chelston green area tired tired calling buying minutes nothing
1135886531575155,felistus mulabanya ummmh s sad just go office shout
1135886531575155,felistus mulabanya thats used happen mine just come change meter three months ago
1135886531575155,erica chayi how long take come ur aid aii
1135886531575155,felistus mulabanya same day called mostly used come same day number thrs using call
770507935235942,like fool fell trick bought units now staring dark meter t upload past midnight now very very sleepy nikagone chabe
585587983923656,ve power 2 days now chamba valley
1281787743172394,updated even without power cos short notice don t even supply power according schedule also should 40 secs only entering 20 digit token huh wait minute count down ve singing mwankalako serious once weh
1120296419426094,people need serious honestly how put deadline power cases s comes dreaming
602465905870103,electricity how expect us update sure
1581321032485071,simpler terms work 2am stuff
921247029504857,waiting count down promised saying want us wake 04 00 start updating prepaid
3936850839927381,how go doing cable supposed supply electricity house stolen week plus now
770507935235942,petronella halwiindi simuchimba know how trick us time fools
1107970484246496,prepaid meter works power how going update without power teach us how update without power come update zesco isn t serious nid plan b go solar generator remain without customers
2272938236420174,how update ve power 7days now
1594917784453736,good news promised us should watch next 3days ayi
1695281181201338,how update day 4 electricity tomorrow sunday deadline
905527851552707,zesco limited how update power such short notice
1147274600611921,how check haven t power since last week sunday
1550415722277796,how going power comes midnight
893013686272681,use check meters updated supply power 3 3 30
539573425612002,ma old meter lol how update power play too much
497507806651940,mean update without power
1122021676311355,zesco don t give full information metre number starts 070 code 0057 symbol metre number starts 450 code 005 stress us enough without adding mix better off just telling us buy additional k10 units checking update stressing
488612390860147,wake around 01 process restore power trusted schedule
1888000131727022,how update haven t power two days
931813121610460,just say contribute k10 s company number should send names bring
565328749437260,want interrupt good sleep just update prepaid meter nevertheless how update meter without power
1107824777667206,how people check without power mad s like upnd government came free weed give cause too much thinking backwards lies taking everything granted
565328749437260,bule kaira sleep wake power won t just wait till s back
1044451394146728,how expect us s never power should given us power over weekend allow us those upgrades
457632340301493,exercise shouldn t even deadline power goes kaya how many hours days comes back whenever befits
1122021676311355,rucksanna geloo right now anm confused because tired looking t see
1122021676311355,clement nmc look press 0057 different codes different metre numbers telling us think really frustrate us zesco needs game
408819144761920,first time load shedded country remember load shedded under pf than six months load shedding less than week complaining already buy solar genset stop complaining
1361256761308377,oh remember tactics using call reverse reduction meaning increase 200 reduce 100
1539253826550352,remember prophecy joshua ignla said s gonna win s david saul
879154983427096,upnd time remember 2026 home ground begging mercy watching
8497039393670777,nonsense only those limited reasoning celebrate otherwise work done equal negative 0
724725065639374,went shop asked chelsea jersey salesman said should come back m serious
1338452506889039,towera same s went 13 18 same day 23 05
1338452506889039,towera same went 6hrs came back 13 30hrs s gone 20 30hrs don t know 6hrs talking
408819144761920,phenia chikakaila exactly understand too shall pass
879154983427096,elizabeth mwanza feel sorry husband marrying empty tin t even brain storm
879154983427096,felix kumwamwasa truth hurts repeat 2026 home ground know mount tears drop heard matter how louder cry ballot paper speak only language hear meanwell citizen beautiful mother zambia
879154983427096,nelly daka right mercy way told fimba bursted
879154983427096,felix kumwamwasa true brother people think clever others problem only look bad part good part nowonder kill each other
1539253826550352,aimed kahama omar same s god avoiding previous elections
724725065639374,means seller also serious
2309913445845051,just accepted bally specialist failure doesn t make sense
1213964482806850,didn t bargain remember load shedding
534250465132209,useless instead reducing 14hour just split two halves doesn t change anything see reason creating board consisting zesco erb rest first place
6266739920037792,making sense better power during working hours than sleeping hours knowing only phones fridges left using power rest off bane tiyeni tusalapuke issue water ku kariba new started mu pf meaning plan should implemented word go power handed over guess someone overlooked see now effect lot businesses affected end day someone pay tax rentals bills take care family come amigos
707873887745003,nothing good write home t just terminate contracts exporting power visited kariba nothing like low levels cause slogan should always zambians first path taken sir
484235327119582,remember 1997 german anchor name nebuzburzimbeletbagker since jumped name tell whole story
879154983427096,habasimbi h abbigail people thought easy claiming end load shedding
1539253826550352,ann hamatu mulenga said hh destined presidendy david saul
707873887745003,chilyana chitala whoever signed either pf upnd cancel country company make profits make people happy
707873887745003,mwelwa phillip producing power expensive local citizens going manage pay same price outsiders paying
707873887745003,anfield sinkman benefits how feed neighbours children yours hungry too let s selfish ngatapali tapali export
707873887745003,anfield sinkman benefits just political leadership capwa get loans accomodation security
707873887745003,anfield sinkman uncle fyesu twicula just because few greed people
707873887745003,mwelwa phillip s easy think obligation honour part contract
1539253826550352,moses chewe kwateni order nesukulu tata s hh faults experiencing loadshedding believe people want tarnish name president how come just president visited kariba dam everything changes imwee lekeni umuntu abombe
1539253826550352,siwimoji siwi could meaning prophecy sir
1366446937441510,people zambia ladies gentlemen remember journey israelites let hh take caenane moses today
481698757452496,bally mukali entire zesco including ministers thought meanwhile people still asking difference make atleast someone saloon barbershop chance work 6hrs day nganafikupita lobe
688737036293807,good solution starters keep coming
633645125228896,problem those people switch off dont even follow time very quick switch off take forever switch lights order
867405641174083,read than 5 times still t understand trying say need bally s calculator
876960783573740,use solar panels cooking use gas stove even complete shut down okay
707873887745003,mwelwa phillip yes s yours takes money run same people criticizing zesco government goes bankrupt
1539253826550352,abigail mkandawire yes everyone furious part saul including honest
1366446937441510,chilufya daco president god wondering people zambia don t understand story moses israelites
1366446937441510,nsama patrick people very impatient zambia wonder how manage wait blessings
1366446937441510,nsama patrick mose chosen god unlike hh chosen human being always compare god humans earthly issues please let god alone just pray forgiven hh also should just sincere thank
570498601194220,anfield sinkman such minds trying clean accepting things beyond income let things country attainable complicated principles economics applicable developed world
570498601194220,pamex siamaleke mindset wanting free things should cleaned expect zesco giving cheap electricity run loss how expect run s operations isn t making profits would like run bankrupt start blaming government business
1252220168979432,misheck cheleka things just thought iphone
1252220168979432,ernest kasamba english ain t iphone user want go back android
1252220168979432,angela ngoma depends kind iphone otherwise buy iphone x above won t problems thank
876960783573740,martin jnr ll coming cooking go eat home
1366446937441510,nsama patrick eeeeh told s moses get drunk praise singing
1539253826550352,dalitso phiri yes everyone furious part prophecy including honest zambians went official page argue
1539253826550352,predious chiinga doesn t matter prophecy s u see similarities saul such moral decay arresting someone protesting against homosexuality
1539253826550352,predious chiinga man respected nigeria never missed try follow many false prophets doesn t receive money politicians speaks mind god
1539253826550352,pickrell knowels true speaks mind god says s david s just saul really mean
1251041295755993,quote minimum 6 hours minimum could 12 hrs during day 12hrs night jst buy dry stuff
472159101770561,drafters piece smart s reducing load shedding 6hrs 24hrs splitting 12hrs whole day into two segments means 24hrs instead having continuous 12hr load shedding having 12hrs split follows day 24hrs meaning 4 six hours es hence first 6hrs power next 6hrs power next 6hrs power last 6hrs don t power bringing total 12hrs 12hrs without power 24hrs day hope makes sense now ve gatta smart appreciate language
873152884103138,problems having monopoly system wish could start u electrical company compete zesco otherwise beginning hunger many homes
1212784172667362,people want play us ve seen
741211864091012,following timetable muliko nakamungulu
530851722153204,incompetence zesco che kaya take president pump sense into stagger outages something commoner think
475515214753875,government s only president should find solutions ministers sure
1366446937441510,shekinah ntubungu lifumbela every days knows bible friends thing eating people s heart over praising praising
1539253826550352,francis muma bunda s good u remember well lets just pray god s mercy s preserve us come land coz wen look life king saul s really scary 1 jealous other peoples success case david 2 wanting others better than 3 turning pipo israel away god
1539253826550352,isaac phiri 1 introduced taxes 2 jealous other peoples success didn t want others better than nearly killed david coz woman praised david over 3 turned israel away living god u moral country name order human rights u see first time police arresting someone 4 protesting against homosexuality
1539253826550352,kapyelele kerris feel sorry trusting politicians s sad u think loadshedding end first place loadshedding caused same politicians nampower electricity supplying company namibia stopped importing power escom south africa zesco supplying whilst guy s being told lies s loadshedding s over net just google u find unless just want ignore reality coz love president
1251041295755993,brian silwamba people want trick us think dull
530851722153204,martha george done order keep micro economy running
530851722153204,martha george people window pressing issues need power intervening time
530851722153204,bupe kunda meanwhile leave home power come back darkness lol
530851722153204,martha george d rather small businesses run expense cooking cooker watching tv
472159101770561,don t need classroom formulas justify wrong whole scenerio bad serves purpose ve failed reasonably curb challenge
472159101770561,peter gondwe help partly unlike having power entire day achieve half way wouldn t achieved without power consistent 12hrs
472159101770561,russell hibajene muvwende atleast s relief because sometimes 24 hours only power 9hours calculate wasn t good even following schedule
472159101770561,russell hibajene muvwende wait wait wait thought s 6hrs load shedding day like 24hrs goes 6hrs only those groups like group f cuts 05 11hrs tomorrow maybe cut 12 18 other day just like s twice 24hrs dead anyways don t even follow own time table
472159101770561,russell hibajene muvwende those double cuts power cause harm than good people need alert take precautions order safeguard appliances like
1539253826550352,ann hamatu mulenga argue want guys truth truth prophecy being fulfilled before very eyes
1539253826550352,phiri davids thanks sir guys forgetting voted think s hatred since took over presidence moral decay country increased first time people being arrested protesting against homosexuality christian nation shunning away 18th oct day prayer fasting nation almost introduced legalized man marrying polygamy constitution serious issues nation
1539253826550352,judy mulenga changed mean dividing 12 hours loadshedding into 2 first time experience such zambia
472159101770561,since iam four eyes person t see anything changing alternating still 12hrs
4523293367795418,meaning every 6 hours having power switch off loadshedding twice day even confusing
2182068691972856,m expert viewing analyzing post beginning end line line word word letter letter came conclusion say t say anything because said beginning m expert
558946559494916,difficult own take whole president come pump sense into brains 12 hrs load shedding small economy like dependent sme s president good man maybe needs bring back white gloves shake things little bit bakateka bring back white gloves urgently
1132178137441275,bally guys made lungu go back chawama remain working whilst lungu went crying careful guy just fire bring another board
2182068691972856,old now literally every page see copy paste
2182068691972856,lee ching kusemwa stopped
558946559494916,ndeleki mugande thats said cant say much coz camera sure upset
558946559494916,done reduced loadsheding hours kuti waseka
558946559494916,ndeleki mugande u thought aware happening interms loadshedding loadsheded full knowledge
558946559494916,ndeleki mugande promised put end load shedding forgotten
885707319525548,johnson njobvu happened finished loadsheding just year power madam praise singer
1132178137441275,ras zulus lungu mouth too much over never saw lungu cry held head high daughter side maybe missed part cried only man saw cry late rb may soul rest peace
1132178137441275,onelia bandaonelia banda ask bowman knows very well how someone cry stadium mmmmmmmmmm sister power good
723300012465266,audacity even show us tym frame t even follow mxxxm
1949331072069915,better because most business depends electricity
698220705272026,whole zesco management never thought 12 hours good economy guys just jokers
874509763853596,physics teacher would say work done equals zero
1169109660383293,better least 6hrs power during day good those small businesses
860026851917551,remember someone telling us loadshedding
648295807070819,problem zambia always like politicking president move comfort zone fault finding mission med energy experts told reduction number loadshedding usual other people seeing positive move different lenses
1016113056445921,same know selling something k6 know customers come negotiate put same thing k12 avoid loss customer comes say price sale thing k6 yet thing k6 customer say least negotiated half without knowing k6 actual price intellectual very very important than working under pressure
460000529681418,how improvement now 24hrs places indicated schedule break authentic issue zesco
1144498916255701,quote changed schedules intended provide customers relief relief
2017595225100451,need concrete proper solution load shedding zambia developing country without power 6hrs urge setback small businesses depends electricity operate beginning every year experience load shedding making proper plan proactive
2054844194718605,make sure same hours rubbish experiencing kamwala south want just away zesco sun tuchule
562895362167565,since s nothing guys nasala option 23hrs 05hrs
1142773309757283,truth company got capabilities enough electricity stop loadshedding s just something telling us
509875321241534,practically say s 3days without power power coming midnight going before wake
485405080193745,good torturing people small businesses operating via electricity indeed poverty won t end zambia matter how claim fix economy question how people depending electricity going survive coz hours too much
1332443117593026,bally someone should lost job serve lesson others how lie president now excess power yet s lie
1776648382722259,m loadsheded yet fridge tv house electricity definitely m using touch finger batteries loadsheding probably equalizing neighbors electricity tulibamo bene apa
906861247329552,ala loadshedding brought harm rain season schools opened s really difficult now how even prepare food also water bathing young children ummm s pity politicians liars always take us granted shame
1380815312686577,lingson mwanza making sense let say re loadshed 05hrs malaiti yazabwela na 11hrs malaiti around 17hrs yazayenda come around 23hrs
903100007535654,sipalo alex ntoka people condemn still going lie water levels everyone affected youth begin regret voting coz s change
3048240672151024,bally also promised end load shedding look now time teach politicians 2026 lies kick power promise achievable heaven earth t manage
559716629070332,best just make sure power cuts immediately chelsea start playing save lot energy power bp
1576115159502762,mwebantu company needs competitors don t see 05 08 10hrs check time schedule s saying 9hrs 6hrs behave supplying us electricity free stick schedule
730265781636519,kamwala south s now 14hrs since yesterday 16hrs really fair other day 2 days power how make programmes time like work getting affected
1322434861928316,umungulufye first how suddenly start load shedding middle rain season tell people water october past ten years story same without solution
1369890623838604,doesn t change fact pressing iron got damaged ndechisa mpoto smelling like ichimbala work
475797351387622,power going twice day 6 hours
666239068516046,things getting bad worse food money even hope work find something family s gone how work without power mr president just bad every bad things happened 1 year
475797351387622,peace kandy bring even confusion let s see how unfolds smh
475797351387622,susan j stephens kaili give breather given snorkel since technically still under water
1633600697097916,solution definitely indirectly relief those run businesses completely depend electricity like welders barbermen salons problem huge government needs find way cushioning impact masses
1077101027019576,woke 02 morning stand line vote stayed till 15hrs s time life il never recover
507152648185346,loadshedding reduced 6hours means also reduced 3hrs fibweshenifye twapapata
701007491643584,kind government people ruled like animals t reason lot small entrepreneurs affected many businesses lose millions kwacha nation today
2864588043685007,kindly explain means us because difference sounds same
6528614153822656,don t see sense look how hours split business uses power still risk
5034726106630481,very very sad say least let just shut down zesco please
409864024658433,load shedding problem decades shut let people resolve
1755477978180396,s like break giving us time charge phones only very pathetic
564043215736577,load shedding way fuel prices being increased reduced hard make solid decision once
501367885418814,surprise same loaddsheding only happening few area s lusaka within lusaka places never experienced power shortage s nice go through still only few places lusaka looking other provinces even getting surprised say thing load shedding happening places s too much mwandi otherwise run businesses family help power supply s making sense u just interested few places lusaka
1140285630023705,re going kill children kabwata flats danger cholera order day because water depend pump now through day night split good enough lives danger please look into issues scary
1386230895455401,trying plot time schedules frequency distribution table making sense data continuous breaks palibe 6 hrs break
1235114530763821,bet pf sympathisers cant get thing zesco tried manipulate wud maybe free education jst maybe cud catch shall tell submissions
1569780666806418,don t care how u interpret think wise person better n encouraging having power 18 hours 24 hours 75 24 hours looking forward further deductions hours
1653764831741282,let night coz s disturbing business like way shikoswe power went yesterday 11 22 came back today 15 20 now how going working example us stationary saloons butcheries etc
614862720641260,let ever charge cutting power promoted immediate effect ndafya doing absolutely well field
820122623123701,very useless how wish wasn t monopoly n competitor like mobile providers wouldn t customer
697366508700436,like breaking girl twice day yaba way 2026 zesco vote alone
879838946387363,atleast see improvements schedule kudos
856642012112606,literally difference still load shaded 12 hours 2 six hourly segments day even makes worse
1761330254239982,really think people hospitals depending power because oxygen only visit hospitals see people dying decision s right
708646777547324,qoute minimum means don t maximum even go 15hrs
4846508602140505,people still complaining s easy talk criticize u aren t league put u president forever darkness
1197230877868149,well done indeed capable hands thanks mr president visit maamba sisvonga meaningful
549020607150674,zesco just needs unbundled also need competition monopoly yours means treat customers way like because else go
726411752036852,savenda electric bulbs last 8 hours let s go buy should staying dark during night
857564435493695,thing don t even follow time table s biggest problem just switch whenever how ever like could give us solid timetable would atleast help us plan
1832152390496031,even marriage wife becomes big headed introduce side chick tame s zesco avichitilamo bcoz other option resort otherwise company also needs replaced side chick company kkkkk
481698757452496,riddah njovu 11 17 power time work 8 11 3 hours work most clients cleaning anyway very true
2708694619260732,everywhere power supposed go once unless otherwise understanding instead having power 12hrs way s ll now having power 6hrs calm down bakazi banga
3238588863025453,just removing dust solar panels once get new batteries gas stove bye bye
915468582944674,m drunk m very alert crossing road look left right cars bikes look aeroplanes down bombs look back kidnappers hold beer tight start walking zigzag avoid bullets
5720330321376222,anyone lord shaded before raise hand lord management currently effect
922530655410557,those brains ministry energy zesco ltd maamba collieries could figure purpose existence really take head state tell purpose existence ie meet needs businesses population general exactly officials ministry energy zesco ltd maamba collieries think organisations existed very disappointing indeed s high time heads started rolling
1329032821280592,improvement long s once day
583801633560811,doesn t change anything especially us works private sector depend electricity kitwe town centre suffered still suffering
601958428357758,s still 12 hours day difference just conceal contracts
689335182889377,t 24 00 06 00 hrs people s businesses keep rolling
696883355493456,maintain just 23 05 ayashala bayafumyeko
2392680880883194,zesco needs go under hammer zanaco use useless until sold s now most happening bank zambia
493404562903338,friends kabwata mocking us sos hear load shaded long time please best
710373020624161,better shortened staggered period than straight 12 hr outage way just phase too shall pass
474565918207339,problem zesco let us look broader perspective way seem just concentrate word generation power let us comb areas operations even caliber engineers departments operations planning maintenance generation distributions etc maybe also highly qualified persons areas most highly qualified engineers left country maybe second grade engineers areas need proper experts areas other countries bury heads sand provision engage experts imagine feed family 4 meals per day 10days rest 20 days 1 meal per day plans
704829604692684,think children let jst continue old schedule used reduced vaboza che
888207445939331,alot homes risk being broken thieves 23 05 schedule time bomb
3411382362461599,strategy 6 first okay made x2 reduce 6 people say 6 better people very smart uluse
546402790759342,accepted inconvenience caused try means fix starts 16hrs need reach home find electricity else reaching home early fault
1220697095185978,patricia lusheto chuunka s sad mwandi how u develop like
1220697095185978,catherine chabula sichande very sad indeed t develop feeling good impact either
1356117571869792,d jin marshal split means mean go every 6 hours
1220697095185978,david chewe nothing removal piiyeeffu problem started 2014 mistaken
5833093400115418,s just paper kabangwe power went 05 12 38
1228378974692366,fake bcoz implemented bcoz power went 23 now s almost 6 hrs power
1249165352331515,staggering mean loadshedding us twice 2 day instead 12hrs straight like 23 05am 11 17
1481001045743276,taken screenshot hold proof incas u go against ur word
1230387797514829,people telling responsible drying kariba dam
1536375690209571,means power cut twice restored twice 12 hours still stands
428259989439534,happened man generated electricity waste products plenty pit latrines muma ghetto better start generating electricity fwebene
1200460504234580,said before should put someone knows how count hours properly didn t power saturday 12 00hrs till sunday 17 00 12 hours surely written everything mu ka book 2026 coming
563994755593886,mean 6 6 hour loadshedding per day minimum 6 hrs day could easily still 12 hours actually 6 hrs loadshedding day much lack promise release
685408256413529,system loadshedding areas while others enjoying same power good let s part take misfortune period
529585439141995,priority very important parent t feed others well own children starving think s making sense rules regulations supposed reviewed revisited revised favor country first
737502624769151,problem cant even stick own schedule people rejoicing electricity still go 12 hours day just split into different times still solution cut down 6 hours 4 hours day businesses wont survive
567908948173003,muja mwenangu power use go 15hrs chiwamila galu kuluma mbuzi those complaining load shedding go visit lake kariba see happening side water level very low
1146553176036377,result meeting
573302567561012,hope s going rotational leaving home returning without power draining
690068096131577,failed project just trying confuse people cheap rotation stop exporting power period government should serious times re dealing toddlers
6413669045319490,taking people zambia granted unip mmd pf voted now upnd could only term government unip 27 yrs mmd 20 yrs pf 10 yrs end
489266630038074,ackim katebe break necessary 6 hours us make money using power might well take employees employ mweh pantu don t see how increased production also pay people end month
489266630038074,lisa nancha banda s tough us depend electricity pray better solution soon otherwise impact negative effects business
489266630038074,rodney mwiinga meantime government needs identify priority areas economic activities instance lusaka business district go town make money power should going during productivity hours town crippling already crippled economy order reduce hours load shedding load shedding itself must accross board places power go even same line hospitals fair purported maintainance mamba collieries much overdue supposed happen now challenges kariba would waited bit just don t famous bally s 12 desciples having daily
489266630038074,rodney mwiinga s job find solutions such problems s wants right person find solution even solution power change anything just common citizen like instead attacking each other let s ask questions powers
489266630038074,nchimunya muleya solution above follow thread please also follow facebook sharing article writing full solutions
721488806038541,thought going better worse than 12hrs power goes 05hrs comes back almost 14hrs 17hrs goes until zero number t even maintain 6hrs
2942741362688052,bally ni munthu watu t destroy expensive machinery because forcing issue make situation worse t stop exporting power because need income policy free education zesco business needs money run zambians implore s just january starting february expect everything start normalizing bare us just supported us during election don t loose heart still need support ala naifwe bene sleepless nights over issue ground right now trying see how best fix matter put smile back every zambians face give little time exercise patience bally fix worry suffering endure night joy comes morning zambia forward hon seke
546017217547310,talking easier done control tiyeni nayo selelo mwenze ku bwatuka bwatuka fix see hope re learning lesson know yourselves
562479005929095,lie area power went around 24hrs now
1810122456027775,also going adjusting like fuel every month just ready everything nowadays maa
489266630038074,ackim katebe since know much sir saying bad offer solution solution honestly cant see issue power legit just bad decision government suffered like previous government don t think issue serious country needs serious solution give us formidable solution sir
489266630038074,lisa nancha banda due respect want believe know hh other president never charge electricity production projects such power production long term investments overnight investments supporter government need logical people blame president something power control simply shows us how ignorant backwards nation want believe re learned enough running business context comment such also want believe re solution finder problem solver regard advice president offer solutions matter whether like whether like water problem go away singing songs supposed failures offer solutions lobby others sit down plan long lasting solutions complaining change predicament effort
489266630038074,ackim katebe agree serious problem kariba dam insinuating just being failed move bally mwasumina sir te
489266630038074,jacqueline chongo even pf same agree ackim
489266630038074,don t waste ur time write article just go work coz made solution already yours won t work
739499391127080,water worsted victoria falls thought bally hero superman matter confidence speaking made adade look idiotic government workers safe side naka salary increment prevent sectors production affected due loadshading self employed won t coin end day yet government workers theirs fully good eyes seeing people don t forget ka
1418254931913129,guys think re bembas doesn t end loadshedding
1595004077634111,kwena 12hours just divided into 2 include atleast day loadshedding day off kwaliba sure everyday amalaiti 05 thing very bad especially schools opened considerate
549749810428788,meaning loadsheded twice day people unacceptable while other countries enjoying malaiti aikona suspend exporting power chapwafye
2942741362688052,hellen zimba people need understand upnd kantemba government wheels change turn turn slowly
678087460627687,diana gift jere banda even painkiller relieve pain going through power came midnight already gone
489266630038074,ackim katebe let differ barber man now six hour make something between 12 18hrs previously loadsheded 6 18hrs solution expect long term solution t solved overnight pf power ten years solve problem answer try yes eliminate problem completely let s try emotional discussing developmental issues
489266630038074,andy c p andrews puzzles president announced clearly loadshedding thing past bragged having ended
489266630038074,people asking already answered please follow thread top don t just criticize offer workable solutions too work those implement act propose respond already answered
489266630038074,ackim katebe beyond president look guys honesty president innocent power cuts hight time people man behind
489266630038074,reuben mwense stayed near lake before dry rain season water starts coming back kuma march april mahn october talking time ninshi s wen starts getting dry
489266630038074,reuben mwense friend leader see problems solutions now leading give us solutions kaili just busy blaming past
427194769547971,chitambo mbewe pipo dull u imagine failed understand simple loadshedding schedule
427194769547971,chitambo mbewe re thinking people given 12hrs during day hours work 6hrs means people work 6hrs during day bad small scale businesses
1331690454041080,ukutemwa ukwikala ku town us rural areas already power restored before scheduled time sometimes loadshedding therez lol
1182331739155606,06 power hasn t restored yet now understand meaning bally fix metaphor meaning suffer people
2028947943966918,9th power goes twice kitwe
733709384648942,exactly vp meant said re increasing order reduce
1237943817078450,nothing happy still stand 12 hours loadsheading work done equal zero
503871295207390,kwati fyamano existence than 60 years experience first hand climate change years how come get large chunks salaries guard gets upto average k20pin monthly net salary yet fail diversify expand accordance population kwateniko amano
424740966462494,idea okay problem implementation 6 hours still 12hrs
1352021075572196,christopher chilongo spot big hydro like proposed batoka dam prey climate change zambia zimbabwe should see through folly putting another mega dam stream kariba totally insane
489266630038074,ackim katebe check brother note comment lighter note
489266630038074,busiku mike please check page proposed solution
489266630038074,ackim katebe money come u written how u stabilise economy featuring same time u expect u written done 1year 4 months
656890259509193,speak power gone hope back 11 hrs watching
2295622980609739,take head state reason
824418318637408,started yesterday us way go posting hours later far worst possible company zambia forget gives money yet industrial companies power 24 7 nice
945939189709485,best way help zesco improve services allowing competitor sure zesco won t same problem decades
683770073413810,took whole president reason behalf whole group educated kambwangazi zesco let company taken state house
748433546894335,feel pipo compounds own butcheries salons barbershops how survive lord
879084503133919,gud president leader should always show concern people crisis showed care even s difficulty don t regret vote
5946382015423168,still unacceptable considering fact s rain season should consider stopping power exports other countries let explain people still load shedding january expect end infact should come apologize mwee akakena apusa bally
